,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
256,Pondy Bazaar,13.040516,80.240042,Cafe Coffee Day,13.044602112161886,80.24055060018958,Coffee Shop
257,Pondy Bazaar,13.040516,80.240042,Southern Aromas,13.040502290747161,80.24373311645905,Indian Restaurant
258,Teynampet Signal,13.03715,80.246286,GRT Grand Hotel,13.040220498482277,80.24508422404584,Hotel
259,Teynampet Signal,13.03715,80.246286,Double Roti,13.034055029601063,80.24700295037124,Burger Joint
260,Teynampet Signal,13.03715,80.246286,Azulia,13.04022417812888,80.24504539807371,Mediterranean Restaurant
261,Teynampet Signal,13.03715,80.246286,High Lounge,13.034093975085243,80.24414465109817,Lounge
262,Teynampet Signal,13.03715,80.246286,The Raintree,13.03398324,80.24390011,Hotel
263,Teynampet Signal,13.03715,80.246286,Sky Lounge,13.034111142539146,80.24413313305988,Lounge
264,Teynampet Signal,13.03715,80.246286,The Residency Towers,13.040600690057673,80.2437892725589,Hotel
265,Teynampet Signal,13.03715,80.246286,Cafe Coffee Day,13.039527529511272,80.24634676934858,Café
266,Teynampet Signal,13.03715,80.246286,"Madras Madera, Rain Tree",13.033655578874376,80.24413187124979,Lounge
267,Teynampet Signal,13.03715,80.246286,Pizza Hut,13.039776409483315,80.24428307927323,Pizza Place
268,Teynampet Signal,13.03715,80.246286,Domino's Pizza,13.036,80.249,Pizza Place
269,Teynampet Signal,13.03715,80.246286,The Kitchen,13.033786470927621,80.24436061827056,Restaurant
270,Teynampet Signal,13.03715,80.246286,Globus,13.040274241657636,80.24325536412528,Clothing Store
271,Teynampet Signal,13.03715,80.246286,The Crown,13.04060890181162,80.24369802518737,Diner
272,Teynampet Signal,13.03715,80.246286,Up North,13.034031169936966,80.24420306357786,Indian Restaurant
273,Teynampet Signal,13.03715,80.246286,Bike and Barrel,13.040080601887318,80.24391594663646,Pub
274,Teynampet Signal,13.03715,80.246286,Mast Kalandar,13.03539169046835,80.24731597850483,Asian Restaurant
275,Teynampet Signal,13.03715,80.246286,Sangeetha Okadey's,13.035388038270046,80.24932023841131,Indian Restaurant
276,Teynampet Signal,13.03715,80.246286,Hotel Ananda,13.039308736485667,80.24721796909321,Indian Restaurant
277,Teynampet Signal,13.03715,80.246286,Main Street,13.040636454423234,80.2438435989102,Italian Restaurant
278,Teynampet Signal,13.03715,80.246286,THE IRIS HOTEL,13.039503055869757,80.24487115438005,Hotel
279,Teynampet Signal,13.03715,80.246286,High Time,13.040113143803206,80.24482214827675,Pub
280,Teynampet Signal,13.03715,80.246286,Coco Jaunt,13.034103393554688,80.247802734375,American Restaurant
281,Teynampet Signal,13.03715,80.246286,Sarvana Bhavan,13.04096481224602,80.24585671556217,Restaurant
282,Teynampet Signal,13.03715,80.246286,Southern Aromas,13.040502290747161,80.24373311645905,Indian Restaurant
283,Alwarpet,13.035091,80.254397,Royal Sandwich Shop,13.033749676572398,80.25342570474287,Sandwich Place
284,Alwarpet,13.035091,80.254397,The Old Madras Baking Company,13.032961404103814,80.25282081757992,Bakery
285,Alwarpet,13.035091,80.254397,Winners Bakery,13.034742001686661,80.2570850429297,Bakery
286,Alwarpet,13.035091,80.254397,Juice World,13.03332739070886,80.25693380230105,Juice Bar
287,Alwarpet,13.035091,80.254397,Ashvita Bistro,13.03282811723683,80.25491365590308,Restaurant
288,Alwarpet,13.035091,80.254397,Kolkatta Chat,13.033282738322159,80.25699084888134,Snack Place
289,Alwarpet,13.035091,80.254397,Nilgiris Supermarket,13.032190488208158,80.25665357815878,Department Store
290,Alwarpet,13.035091,80.254397,Lloyds Tea House,13.036074512588637,80.25515585419976,Tea Room
291,Alwarpet,13.035091,80.254397,Ox and Tomato,13.032647,80.252835,Italian Restaurant
292,Alwarpet,13.035091,80.254397,Crossword,13.037832396300947,80.25651139632515,Bookstore
293,Alwarpet,13.035091,80.254397,Benjarong,13.031790178437348,80.25184367209168,Thai Restaurant
294,Alwarpet,13.035091,80.254397,Teppan At Benjarong,13.031867586430558,80.25179938468844,Japanese Restaurant
295,Alwarpet,13.035091,80.254397,Tangerine,13.039158201036566,80.2556614208548,Restaurant
296,Alwarpet,13.035091,80.254397,Cafe Coffee Day,13.034184340690734,80.25339234092615,Café
297,Alwarpet,13.035091,80.254397,GO GO Ramen,13.032675037931792,80.25262310699799,Japanese Restaurant
298,Alwarpet,13.035091,80.254397,Wonton's,13.0308995807804,80.2540111541748,Chinese Restaurant
299,Alwarpet,13.035091,80.254397,Samco,13.038096529473918,80.25652624656206,Indian Restaurant
300,Alwarpet,13.035091,80.254397,Cafe Coffee Day,13.031432660439398,80.25668799877167,Coffee Shop
301,Alwarpet,13.035091,80.254397,New Seoul,13.036065648105094,80.25509647552678,Korean Restaurant
302,Alwarpet,13.035091,80.254397,Momo Yama,13.032862405682687,80.25102277180808,Japanese Restaurant
303,Alwarpet,13.035091,80.254397,Heritage Fresh,13.035301190356087,80.25119814914555,Food & Drink Shop
304,Alwarpet,13.035091,80.254397,Momoyama,13.032453725699668,80.25099124972182,Japanese Restaurant
305,Isaballa Hospital,13.039282,80.261564,Cream Stone,13.041228890933489,80.25858021797507,Ice Cream Shop
306,Isaballa Hospital,13.039282,80.261564,Home Centre by Lifestyle,13.038711594190751,80.25719350719768,Furniture / Home Store
307,Isaballa Hospital,13.039282,80.261564,Nageshwara Rao Park,13.036376658264185,80.26336669921875,Park
308,Isaballa Hospital,13.039282,80.261564,Freeze Zone,13.042956676622032,80.25949809266112,Ice Cream Shop
309,Isaballa Hospital,13.039282,80.261564,Narada Gana Sabha,13.041440203551193,80.258630304959,Concert Hall
310,Isaballa Hospital,13.039282,80.261564,Gormei Market,13.042822112143945,80.26004118637397,Grocery Store
311,Isaballa Hospital,13.039282,80.261564,Midnight Express,13.040943959164158,80.25851258759428,Indian Restaurant
312,Vivekanandha College,13.039774,80.26432199999998,Nageshwara Rao Park,13.036376658264185,80.26336669921875,Park
313,Vivekanandha College,13.039774,80.26432199999998,Thaligai,13.037553,80.26319,Buffet
314,Vivekanandha College,13.039774,80.26432199999998,Isha Life,13.036741092285311,80.26252784424362,Vegetarian / Vegan Restaurant
315,Vivekanandha College,13.039774,80.26432199999998,MAX,13.03719986410803,80.26669394764018,Clothing Store
316,Vivekanandha College,13.039774,80.26432199999998,Mahamudra Restaurant,13.036788500874618,80.2625084014036,Indian Restaurant
317,Vivekanandha College,13.039774,80.26432199999998,Marrybrown,13.037610260108082,80.26487417036961,Fried Chicken Joint
318,Vivekanandha College,13.039774,80.26432199999998,Cafe Coffee Day Gopalapuram,13.03964748756001,80.26276737935514,Café
319,Vivekanandha College,13.039774,80.26432199999998,Arkay Convention Center,13.038310696765384,80.2676628807915,Concert Hall
320,Vivekanandha College,13.039774,80.26432199999998,Ashvita,13.043734983731946,80.26456832885742,Art Gallery
321,Vivekanandha College,13.039774,80.26432199999998,Aahar,13.041703011503781,80.2680152059345,Indian Restaurant
322,V.M. Street,13.044522,80.268322,Hotel Clarion,13.043756942291,80.27109624722453,Hotel
323,V.M. Street,13.044522,80.268322,Tandoori Tadakka,13.044468273078097,80.26626233736559,Restaurant
324,V.M. Street,13.044522,80.268322,Wangs Kitchen,13.042976243864059,80.26820028931806,Chinese Restaurant
325,V.M. Street,13.044522,80.268322,Hotel Saravana Bhavan,13.044409912548184,80.26412494093498,Vegetarian / Vegan Restaurant
326,V.M. Street,13.044522,80.268322,Novelty Tea House,13.04454759968446,80.26677615252676,Indian Restaurant
327,V.M. Street,13.044522,80.268322,Grand Siam,13.04442704534859,80.26680126665723,Thai Restaurant
328,V.M. Street,13.044522,80.268322,Sri Krishna Sweets,13.04461320958606,80.26770050418253,Indian Restaurant
329,V.M. Street,13.044522,80.268322,Anjappar,13.044577377473528,80.26579436815783,Indian Restaurant
330,V.M. Street,13.044522,80.268322,Domino's Pizza,13.044333457026559,80.26885896513717,Pizza Place
331,V.M. Street,13.044522,80.268322,Kozhi Idly,13.04745066388697,80.26541855229493,Indian Restaurant
332,V.M. Street,13.044522,80.268322,Kaaraikudi Chettinad Restaurant,13.045102533590251,80.26449189118365,Indian Restaurant
333,V.M. Street,13.044522,80.268322,Nivedhanam,13.043870859842793,80.26814103126526,Indian Restaurant
334,V.M. Street,13.044522,80.268322,Deccan Plaza,13.046562736915401,80.26650052872466,Hotel Bar
335,V.M. Street,13.044522,80.268322,Pizza Hut,13.044502437689976,80.26561919499952,Pizza Place
336,V.M. Street,13.044522,80.268322,Coastline,13.044871679844578,80.26428623396114,Seafood Restaurant
337,V.M. Street,13.044522,80.268322,Dewberry's,13.04544674678168,80.27180791438467,Italian Restaurant
338,V.M. Street,13.044522,80.268322,iStore by Reliance Digital,13.044472895058568,80.2651761426176,Electronics Store
339,V.M. Street,13.044522,80.268322,Ashvita,13.043734983731946,80.26456832885742,Art Gallery
340,V.M. Street,13.044522,80.268322,Ajantha,13.047925239955877,80.26608269350639,Smoke Shop
341,Kalyani Hospital,13.043749,80.27248399999998,Hotel Clarion,13.043756942291,80.27109624722453,Hotel
342,Kalyani Hospital,13.043749,80.27248399999998,Lifestyle,13.043163189317086,80.27381278095699,Department Store
343,Kalyani Hospital,13.043749,80.27248399999998,Cafe Coffee Day,13.04363159863631,80.2733770165258,Coffee Shop
344,Kalyani Hospital,13.043749,80.27248399999998,Kentucky Fried Chicken (KFC),13.043088732717676,80.27397396187186,Fast Food Restaurant
345,Kalyani Hospital,13.043749,80.27248399999998,Chennai Citi Centre,13.04323246842718,80.27384903381338,Shopping Mall
346,Kalyani Hospital,13.043749,80.27248399999998,Inox Movies,13.043143746311724,80.27388215231291,Multiplex
347,Kalyani Hospital,13.043749,80.27248399999998,Wangs Kitchen,13.042976243864059,80.26820028931806,Chinese Restaurant
348,Kalyani Hospital,13.043749,80.27248399999998,Domino's Pizza,13.044333457026559,80.26885896513717,Pizza Place
349,Kalyani Hospital,13.043749,80.27248399999998,Barista,13.042857013216148,80.27385950088501,Coffee Shop
350,Kalyani Hospital,13.043749,80.27248399999998,Subway,13.043027689449303,80.2740955277772,American Restaurant
351,Kalyani Hospital,13.043749,80.27248399999998,Subway,13.043467328128495,80.27492834000468,Sandwich Place
352,Kalyani Hospital,13.043749,80.27248399999998,Dewberry's,13.04544674678168,80.27180791438467,Italian Restaurant
353,Kalyani Hospital,13.043749,80.27248399999998,Nivedhanam,13.043870859842793,80.26814103126526,Indian Restaurant
354,Kalyani Hospital,13.043749,80.27248399999998,Light House MRTS Station,13.044962861384358,80.2767572322146,Train Station
355,Vivekanandha House,13.049943,80.280501,Marina Beach | மெரினா கடற்கரை (Marina Beach),13.047662900808886,80.2806979251197,Beach
356,Vivekanandha House,13.049943,80.280501,Titanic Fast Food,13.045547120349463,80.28060608881063,Fast Food Restaurant
357,Vivekanandha House,13.049943,80.280501,Spartans RestaurantRestaurant,13.048616,80.281096,Fast Food Restaurant
358,Vivekanandha House,13.049943,80.280501,Titanic,13.045537931823258,80.28054552604392,Fast Food Restaurant
359,Thousand lights mosque,13.054783,80.254397,Hotel Saravana Bhavan,13.054526095174122,80.2562029255469,Indian Restaurant
360,Thousand lights mosque,13.054783,80.254397,Sathyam Cinemas,13.055507758237352,80.25798594343934,Movie Theater
361,Thousand lights mosque,13.054783,80.254397,Blur,13.055514094046485,80.25784505808498,Gaming Cafe
362,Thousand lights mosque,13.054783,80.254397,Serene Sathyam,13.055664873309663,80.25804140639703,Multiplex
363,Thousand lights mosque,13.054783,80.254397,Apoorva Sangeetha,13.056380676057069,80.25536826650423,Indian Restaurant
364,Thousand lights mosque,13.054783,80.254397,Sea Shell Family Restaurant,13.057126653918253,80.25506852281758,Middle Eastern Restaurant
365,Thousand lights mosque,13.054783,80.254397,ID,13.055487645057035,80.25787569596562,Indian Restaurant
366,Thousand lights mosque,13.054783,80.254397,Writer's Cafe,13.054464837472517,80.25735092163427,Café
367,Thousand lights mosque,13.054783,80.254397,Six Degree,13.05560479395829,80.25811549580285,Movie Theater
368,Thousand lights mosque,13.054783,80.254397,Seashell,13.057073450359988,80.25504747532955,Middle Eastern Restaurant
369,Thousand lights mosque,13.054783,80.254397,Sree Mithai Sweets,13.0543563612042,80.24989140747245,Bengali Restaurant
370,Thousand lights mosque,13.054783,80.254397,Jalpaan,13.05754263142485,80.25533079261477,Vegetarian / Vegan Restaurant
371,Thousand lights mosque,13.054783,80.254397,Lloyds Tea House - lloyds road,13.050559041398648,80.2558950539256,Tea Room
372,Thousand lights mosque,13.054783,80.254397,Six Degrees,13.055551811369853,80.25797415293772,Multiplex
373,Thousand lights mosque,13.054783,80.254397,Ecstasy,13.055656095263966,80.2582577147769,Bakery
374,Thousand lights mosque,13.054783,80.254397,Sathyam Cinemas,13.055387,80.257899,Multiplex
375,Thousand lights mosque,13.054783,80.254397,Palimar,13.052770073174909,80.25063734164301,Indian Restaurant
376,Thousand lights mosque,13.054783,80.254397,B Side,13.056956030352291,80.25387174725013,Pub
377,Thousand lights mosque,13.054783,80.254397,Santham Elite,13.055693213963465,80.25822154072357,Multiplex
378,Thousand lights mosque,13.054783,80.254397,Seasons,13.05544373619165,80.25785955067963,Multiplex
379,Thousand lights mosque,13.054783,80.254397,The Park,13.053109535668314,80.25012541155624,Hotel
380,Thousand lights mosque,13.054783,80.254397,French Loaf,13.055051338743384,80.25779779440023,Bakery
381,Thousand lights mosque,13.054783,80.254397,Blûr Café,13.055486980938456,80.25781643903991,Café
382,Thousand lights mosque,13.054783,80.254397,Pasha,13.053300569335045,80.25029613650436,Nightclub
383,Thousand lights mosque,13.054783,80.254397,Hajiali Juice Centre,13.056840265418238,80.25351734821919,Juice Bar
384,Thousand lights mosque,13.054783,80.254397,Dindigul Thalappakatti,13.053834207903694,80.25012796104217,Indian Restaurant
385,Thousand lights mosque,13.054783,80.254397,Fresh Bakes,13.054196785054316,80.25516180907906,Snack Place
386,Thousand lights mosque,13.054783,80.254397,McRenett Foods,13.055178772860355,80.25595669659974,Bakery
387,Thousand lights mosque,13.054783,80.254397,The Leather Bar,13.053160764278124,80.25019087084235,Bar
388,Thousand lights mosque,13.054783,80.254397,Wangs Kitchen,13.054777086867453,80.25806910119131,Chinese Restaurant
389,Thousand lights mosque,13.054783,80.254397,Rangis Chinese Restaurant,13.053877315002897,80.25011192150947,Chinese Restaurant
390,Thousand lights mosque,13.054783,80.254397,Neela Bhavan,13.05849932734084,80.25524347594862,Indian Restaurant
391,Thousand lights mosque,13.054783,80.254397,Mera Toy Shop,13.054395502212982,80.24988051787393,Toy / Game Store
392,Royapettai Police Station,13.052316,80.263785,Hotel Ponnusamy,13.049504137234935,80.26219687704334,Indian Restaurant
393,Royapettai Police Station,13.052316,80.263785,O C T A V E The Music Factory,13.054246799716397,80.26610446853992,Record Shop
394,Royapettai Police Station,13.052316,80.263785,PM Digital,13.052976536059482,80.26784645308521,Paper / Office Supplies Store
395,Royapettai Police Station,13.052316,80.263785,Spurtron Services,13.053556,80.26812,Print Shop
396,Royapettai Hospital,13.053852,80.264246,Arabian Hut,13.058295007444745,80.2648905018461,Middle Eastern Restaurant
397,Royapettai Hospital,13.053852,80.264246,O C T A V E The Music Factory,13.054246799716397,80.26610446853992,Record Shop
398,Royapettai Hospital,13.053852,80.264246,PM Digital,13.052976536059482,80.26784645308521,Paper / Office Supplies Store
399,Royapettai Hospital,13.053852,80.264246,Spurtron Services,13.053556,80.26812,Print Shop
400,Royapettai Hospital,13.053852,80.264246,Saravana Boutique Inn,13.053419,80.268556,Motel
401,Royapettai Hospital,13.053852,80.264246,Royapettah Clock Tower,13.057200209987222,80.2670669855362,Scenic Lookout
402,Kasturi Bai Hospital,13.057975,80.27887,Kasi Vinayaga Mess,13.06075355981592,80.27700217013425,Indian Restaurant
403,Kasturi Bai Hospital,13.057975,80.27887,A2B Triplicane,13.058265298288847,80.27652862284992,Vegetarian / Vegan Restaurant
404,Kasturi Bai Hospital,13.057975,80.27887,Kannagi Statue,13.056803688675064,80.2819650316125,Beach
405,Kasturi Bai Hospital,13.057975,80.27887,Triplicane Station,13.055709067889135,80.28071425357582,Platform
406,Kasturi Bai Hospital,13.057975,80.27887,Thiruvallikkeni MRTS station,13.055522629121947,80.2805999543168,Train Station
407,Kasturi Bai Hospital,13.057975,80.27887,Sangeetha restuarant,13.05505876683202,80.2773178668515,Vegetarian / Vegan Restaurant
408,Kasturi Bai Hospital,13.057975,80.27887,Chepauk Station,13.062105054451587,80.28048565490332,Light Rail Station
409,Pookadai / Pal Hospital,13.088345,80.283338,Gujarati Mandal,13.089637429477216,80.28577048051714,Indian Restaurant
410,Pookadai / Pal Hospital,13.088345,80.283338,Parrys,13.088421590690437,80.28328322474236,Market
411,Pookadai / Pal Hospital,13.088345,80.283338,Hotel Saravana Bhavan,13.088696990502287,80.28479626867065,Indian Restaurant
412,Pookadai / Pal Hospital,13.088345,80.283338,gopal dairy,13.088501799417518,80.2851010512575,Snack Place
413,Pookadai / Pal Hospital,13.088345,80.283338,Murugan Idli Shop,13.088824190710326,80.28784232861653,Asian Restaurant
414,Moore Market,13.081464,80.273296,National Durbar Hotel,13.081300779830098,80.27060089302557,Indian Restaurant
415,Moore Market,13.081464,80.273296,Pasha,13.080774135669952,80.27289390563965,Nightclub
416,Moore Market,13.081464,80.273296,Hotel Buhari,13.081525548560517,80.27428604106164,Indian Restaurant
417,Moore Market,13.081464,80.273296,Higginbothams,13.08318961077487,80.27516784004308,Bookstore
418,Moore Market,13.081464,80.273296,French Loaf,13.083778760487695,80.2752549307981,Sandwich Place
419,Moore Market,13.081464,80.273296,Hotel Saravana Bhavan,13.082935395914943,80.27503183122415,Vegetarian / Vegan Restaurant
420,Moore Market,13.081464,80.273296,Chennai Central Station,13.082762183168839,80.27490112404834,Train Station
421,Moore Market,13.081464,80.273296,Moore Market,13.082200206058852,80.27289256231535,Bookstore
422,Moore Market,13.081464,80.273296,Jawaharlal Nehru Stadium.,13.085253424333473,80.27086217911805,Soccer Stadium
